4751.png	man in steamy room: light skin tone	🧖🏻‍♂️️	\U0001F9D6\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FB U+200D U+2642 U+FE0F	man in steamy room: light skin tone
4752.png	man in steamy room: medium-light skin tone	🧖🏼‍♂️️	\U0001F9D6\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FC U+200D U+2642 U+FE0F	man in steamy room: medium-light skin tone
4753.png	man in steamy room: medium skin tone	🧖🏽‍♂️️	\U0001F9D6\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FD U+200D U+2642 U+FE0F	man in steamy room: medium skin tone
4754.png	man in steamy room: medium-dark skin tone	🧖🏾‍♂️️	\U0001F9D6\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FE U+200D U+2642 U+FE0F	man in steamy room: medium-dark skin tone
4755.png	man in steamy room: dark skin tone	🧖🏿‍♂️️	\U0001F9D6\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FF U+200D U+2642 U+FE0F	man in steamy room: dark skin tone
4756.png	woman in steamy room: light skin tone	🧖🏻‍♀️️	\U0001F9D6\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FB U+200D U+2640 U+FE0F	woman in steamy room: light skin tone
4757.png	woman in steamy room: medium-light skin tone	🧖🏼‍♀️️	\U0001F9D6\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FC U+200D U+2640 U+FE0F	woman in steamy room: medium-light skin tone
4758.png	woman in steamy room: medium skin tone	🧖🏽‍♀️️	\U0001F9D6\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FD U+200D U+2640 U+FE0F	woman in steamy room: medium skin tone
4759.png	woman in steamy room: medium-dark skin tone	🧖🏾‍♀️️	\U0001F9D6\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FE U+200D U+2640 U+FE0F	woman in steamy room: medium-dark skin tone
4760.png	woman in steamy room: dark skin tone	🧖🏿‍♀️️	\U0001F9D6\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D6 U+1F3FF U+200D U+2640 U+FE0F	woman in steamy room: dark skin tone
4761.png	person climbing: light skin tone	🧗🏻️	\U0001F9D7\U0001F3FB\U0000FE0F	U+1F9D7 U+1F3FB	person climbing: light skin tone
4762.png	person climbing: medium-light skin tone	🧗🏼️	\U0001F9D7\U0001F3FC\U0000FE0F	U+1F9D7 U+1F3FC	person climbing: medium-light skin tone
4763.png	person climbing: medium skin tone	🧗🏽️	\U0001F9D7\U0001F3FD\U0000FE0F	U+1F9D7 U+1F3FD	person climbing: medium skin tone
4764.png	person climbing: medium-dark skin tone	🧗🏾️	\U0001F9D7\U0001F3FE\U0000FE0F	U+1F9D7 U+1F3FE	person climbing: medium-dark skin tone
4765.png	person climbing: dark skin tone	🧗🏿️	\U0001F9D7\U0001F3FF\U0000FE0F	U+1F9D7 U+1F3FF	person climbing: dark skin tone
4766.png	man climbing: light skin tone	🧗🏻‍♂️️	\U0001F9D7\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D7 U+1F3FB U+200D U+2642 U+FE0F	man climbing: light skin tone
4767.png	man climbing: medium-light skin tone	🧗🏼‍♂️️	\U0001F9D7\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D7 U+1F3FC U+200D U+2642 U+FE0F	man climbing: medium-light skin tone
4768.png	man climbing: medium skin tone	🧗🏽‍♂️️	\U0001F9D7\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D7 U+1F3FD U+200D U+2642 U+FE0F	man climbing: medium skin tone
4769.png	man climbing: medium-dark skin tone	🧗🏾‍♂️️	\U0001F9D7\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D7 U+1F3FE U+200D U+2642 U+FE0F	man climbing: medium-dark skin tone
4770.png	man climbing: dark skin tone	🧗🏿‍♂️️	\U0001F9D7\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F9D7 U+1F3FF U+200D U+2642 U+FE0F	man climbing: dark skin tone
4771.png	woman climbing: light skin tone	🧗🏻‍♀️️	\U0001F9D7\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D7 U+1F3FB U+200D U+2640 U+FE0F	woman climbing: light skin tone
4772.png	woman climbing: medium-light skin tone	🧗🏼‍♀️️	\U0001F9D7\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D7 U+1F3FC U+200D U+2640 U+FE0F	woman climbing: medium-light skin tone
4773.png	woman climbing: medium skin tone	🧗🏽‍♀️️	\U0001F9D7\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D7 U+1F3FD U+200D U+2640 U+FE0F	woman climbing: medium skin tone
4774.png	woman climbing: medium-dark skin tone	🧗🏾‍♀️️	\U0001F9D7\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D7 U+1F3FE U+200D U+2640 U+FE0F	woman climbing: medium-dark skin tone
4775.png	woman climbing: dark skin tone	🧗🏿‍♀️️	\U0001F9D7\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9D7 U+1F3FF U+200D U+2640 U+FE0F	woman climbing: dark skin tone
4776.png	horse racing: light skin tone	🏇🏻️	\U0001F3C7\U0001F3FB\U0000FE0F	U+1F3C7 U+1F3FB	horse racing: light skin tone
4777.png	horse racing: medium-light skin tone	🏇🏼️	\U0001F3C7\U0001F3FC\U0000FE0F	U+1F3C7 U+1F3FC	horse racing: medium-light skin tone
4778.png	horse racing: medium skin tone	🏇🏽️	\U0001F3C7\U0001F3FD\U0000FE0F	U+1F3C7 U+1F3FD	horse racing: medium skin tone
4779.png	horse racing: medium-dark skin tone	🏇🏾️	\U0001F3C7\U0001F3FE\U0000FE0F	U+1F3C7 U+1F3FE	horse racing: medium-dark skin tone
4780.png	horse racing: dark skin tone	🏇🏿️	\U0001F3C7\U0001F3FF\U0000FE0F	U+1F3C7 U+1F3FF	horse racing: dark skin tone
4781.png	snowboarder: light skin tone	🏂🏻️	\U0001F3C2\U0001F3FB\U0000FE0F	U+1F3C2 U+1F3FB	snowboarder: light skin tone
4782.png	snowboarder: medium-light skin tone	🏂🏼️	\U0001F3C2\U0001F3FC\U0000FE0F	U+1F3C2 U+1F3FC	snowboarder: medium-light skin tone
4783.png	snowboarder: medium skin tone	🏂🏽️	\U0001F3C2\U0001F3FD\U0000FE0F	U+1F3C2 U+1F3FD	snowboarder: medium skin tone
4784.png	snowboarder: medium-dark skin tone	🏂🏾️	\U0001F3C2\U0001F3FE\U0000FE0F	U+1F3C2 U+1F3FE	snowboarder: medium-dark skin tone
4785.png	snowboarder: dark skin tone	🏂🏿️	\U0001F3C2\U0001F3FF\U0000FE0F	U+1F3C2 U+1F3FF	snowboarder: dark skin tone
4786.png	person golfing: light skin tone	🏌🏻️	\U0001F3CC\U0001F3FB\U0000FE0F	U+1F3CC U+1F3FB	person golfing: light skin tone
4787.png	person golfing: medium-light skin tone	🏌🏼️	\U0001F3CC\U0001F3FC\U0000FE0F	U+1F3CC U+1F3FC	person golfing: medium-light skin tone
4788.png	person golfing: medium skin tone	🏌🏽️	\U0001F3CC\U0001F3FD\U0000FE0F	U+1F3CC U+1F3FD	person golfing: medium skin tone
4789.png	person golfing: medium-dark skin tone	🏌🏾️	\U0001F3CC\U0001F3FE\U0000FE0F	U+1F3CC U+1F3FE	person golfing: medium-dark skin tone
4790.png	person golfing: dark skin tone	🏌🏿️	\U0001F3CC\U0001F3FF\U0000FE0F	U+1F3CC U+1F3FF	person golfing: dark skin tone
4791.png	man golfing: light skin tone	🏌🏻‍♂️️	\U0001F3CC\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FB U+200D U+2642 U+FE0F	man golfing: light skin tone
4792.png	man golfing: medium-light skin tone	🏌🏼‍♂️️	\U0001F3CC\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FC U+200D U+2642 U+FE0F	man golfing: medium-light skin tone
4793.png	man golfing: medium skin tone	🏌🏽‍♂️️	\U0001F3CC\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FD U+200D U+2642 U+FE0F	man golfing: medium skin tone
4794.png	man golfing: medium-dark skin tone	🏌🏾‍♂️️	\U0001F3CC\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FE U+200D U+2642 U+FE0F	man golfing: medium-dark skin tone
4795.png	man golfing: dark skin tone	🏌🏿‍♂️️	\U0001F3CC\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FF U+200D U+2642 U+FE0F	man golfing: dark skin tone
4796.png	woman golfing: light skin tone	🏌🏻‍♀️️	\U0001F3CC\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FB U+200D U+2640 U+FE0F	woman golfing: light skin tone
4797.png	woman golfing: medium-light skin tone	🏌🏼‍♀️️	\U0001F3CC\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FC U+200D U+2640 U+FE0F	woman golfing: medium-light skin tone
4798.png	woman golfing: medium skin tone	🏌🏽‍♀️️	\U0001F3CC\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FD U+200D U+2640 U+FE0F	woman golfing: medium skin tone
4799.png	woman golfing: medium-dark skin tone	🏌🏾‍♀️️	\U0001F3CC\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FE U+200D U+2640 U+FE0F	woman golfing: medium-dark skin tone
4800.png	woman golfing: dark skin tone	🏌🏿‍♀️️	\U0001F3CC\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CC U+1F3FF U+200D U+2640 U+FE0F	woman golfing: dark skin tone
4801.png	person surfing: light skin tone	🏄🏻️	\U0001F3C4\U0001F3FB\U0000FE0F	U+1F3C4 U+1F3FB	person surfing: light skin tone
4802.png	person surfing: medium-light skin tone	🏄🏼️	\U0001F3C4\U0001F3FC\U0000FE0F	U+1F3C4 U+1F3FC	person surfing: medium-light skin tone
4803.png	person surfing: medium skin tone	🏄🏽️	\U0001F3C4\U0001F3FD\U0000FE0F	U+1F3C4 U+1F3FD	person surfing: medium skin tone
4804.png	person surfing: medium-dark skin tone	🏄🏾️	\U0001F3C4\U0001F3FE\U0000FE0F	U+1F3C4 U+1F3FE	person surfing: medium-dark skin tone
4805.png	person surfing: dark skin tone	🏄🏿️	\U0001F3C4\U0001F3FF\U0000FE0F	U+1F3C4 U+1F3FF	person surfing: dark skin tone
4806.png	man surfing: light skin tone	🏄🏻‍♂️️	\U0001F3C4\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FB U+200D U+2642 U+FE0F	man surfing: light skin tone
4807.png	man surfing: medium-light skin tone	🏄🏼‍♂️️	\U0001F3C4\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FC U+200D U+2642 U+FE0F	man surfing: medium-light skin tone
4808.png	man surfing: medium skin tone	🏄🏽‍♂️️	\U0001F3C4\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FD U+200D U+2642 U+FE0F	man surfing: medium skin tone
4809.png	man surfing: medium-dark skin tone	🏄🏾‍♂️️	\U0001F3C4\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FE U+200D U+2642 U+FE0F	man surfing: medium-dark skin tone
4810.png	man surfing: dark skin tone	🏄🏿‍♂️️	\U0001F3C4\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FF U+200D U+2642 U+FE0F	man surfing: dark skin tone
4811.png	woman surfing: light skin tone	🏄🏻‍♀️️	\U0001F3C4\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FB U+200D U+2640 U+FE0F	woman surfing: light skin tone
4812.png	woman surfing: medium-light skin tone	🏄🏼‍♀️️	\U0001F3C4\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FC U+200D U+2640 U+FE0F	woman surfing: medium-light skin tone
4813.png	woman surfing: medium skin tone	🏄🏽‍♀️️	\U0001F3C4\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FD U+200D U+2640 U+FE0F	woman surfing: medium skin tone
4814.png	woman surfing: medium-dark skin tone	🏄🏾‍♀️️	\U0001F3C4\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FE U+200D U+2640 U+FE0F	woman surfing: medium-dark skin tone
4815.png	woman surfing: dark skin tone	🏄🏿‍♀️️	\U0001F3C4\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3C4 U+1F3FF U+200D U+2640 U+FE0F	woman surfing: dark skin tone
4816.png	person rowing boat: light skin tone	🚣🏻️	\U0001F6A3\U0001F3FB\U0000FE0F	U+1F6A3 U+1F3FB	person rowing boat: light skin tone
4817.png	person rowing boat: medium-light skin tone	🚣🏼️	\U0001F6A3\U0001F3FC\U0000FE0F	U+1F6A3 U+1F3FC	person rowing boat: medium-light skin tone
4818.png	person rowing boat: medium skin tone	🚣🏽️	\U0001F6A3\U0001F3FD\U0000FE0F	U+1F6A3 U+1F3FD	person rowing boat: medium skin tone
4819.png	person rowing boat: medium-dark skin tone	🚣🏾️	\U0001F6A3\U0001F3FE\U0000FE0F	U+1F6A3 U+1F3FE	person rowing boat: medium-dark skin tone
4820.png	person rowing boat: dark skin tone	🚣🏿️	\U0001F6A3\U0001F3FF\U0000FE0F	U+1F6A3 U+1F3FF	person rowing boat: dark skin tone
4821.png	man rowing boat: light skin tone	🚣🏻‍♂️️	\U0001F6A3\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FB U+200D U+2642 U+FE0F	man rowing boat: light skin tone
4822.png	man rowing boat: medium-light skin tone	🚣🏼‍♂️️	\U0001F6A3\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FC U+200D U+2642 U+FE0F	man rowing boat: medium-light skin tone
4823.png	man rowing boat: medium skin tone	🚣🏽‍♂️️	\U0001F6A3\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FD U+200D U+2642 U+FE0F	man rowing boat: medium skin tone
4824.png	man rowing boat: medium-dark skin tone	🚣🏾‍♂️️	\U0001F6A3\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FE U+200D U+2642 U+FE0F	man rowing boat: medium-dark skin tone
4825.png	man rowing boat: dark skin tone	🚣🏿‍♂️️	\U0001F6A3\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FF U+200D U+2642 U+FE0F	man rowing boat: dark skin tone
4826.png	woman rowing boat: light skin tone	🚣🏻‍♀️️	\U0001F6A3\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FB U+200D U+2640 U+FE0F	woman rowing boat: light skin tone
4827.png	woman rowing boat: medium-light skin tone	🚣🏼‍♀️️	\U0001F6A3\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FC U+200D U+2640 U+FE0F	woman rowing boat: medium-light skin tone
4828.png	woman rowing boat: medium skin tone	🚣🏽‍♀️️	\U0001F6A3\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FD U+200D U+2640 U+FE0F	woman rowing boat: medium skin tone
4829.png	woman rowing boat: medium-dark skin tone	🚣🏾‍♀️️	\U0001F6A3\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FE U+200D U+2640 U+FE0F	woman rowing boat: medium-dark skin tone
4830.png	woman rowing boat: dark skin tone	🚣🏿‍♀️️	\U0001F6A3\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F6A3 U+1F3FF U+200D U+2640 U+FE0F	woman rowing boat: dark skin tone
4831.png	person swimming: light skin tone	🏊🏻️	\U0001F3CA\U0001F3FB\U0000FE0F	U+1F3CA U+1F3FB	person swimming: light skin tone
4832.png	person swimming: medium-light skin tone	🏊🏼️	\U0001F3CA\U0001F3FC\U0000FE0F	U+1F3CA U+1F3FC	person swimming: medium-light skin tone
4833.png	person swimming: medium skin tone	🏊🏽️	\U0001F3CA\U0001F3FD\U0000FE0F	U+1F3CA U+1F3FD	person swimming: medium skin tone
4834.png	person swimming: medium-dark skin tone	🏊🏾️	\U0001F3CA\U0001F3FE\U0000FE0F	U+1F3CA U+1F3FE	person swimming: medium-dark skin tone
4835.png	person swimming: dark skin tone	🏊🏿️	\U0001F3CA\U0001F3FF\U0000FE0F	U+1F3CA U+1F3FF	person swimming: dark skin tone
4836.png	man swimming: light skin tone	🏊🏻‍♂️️	\U0001F3CA\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FB U+200D U+2642 U+FE0F	man swimming: light skin tone
4837.png	man swimming: medium-light skin tone	🏊🏼‍♂️️	\U0001F3CA\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FC U+200D U+2642 U+FE0F	man swimming: medium-light skin tone
4838.png	man swimming: medium skin tone	🏊🏽‍♂️️	\U0001F3CA\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FD U+200D U+2642 U+FE0F	man swimming: medium skin tone
4839.png	man swimming: medium-dark skin tone	🏊🏾‍♂️️	\U0001F3CA\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FE U+200D U+2642 U+FE0F	man swimming: medium-dark skin tone
4840.png	man swimming: dark skin tone	🏊🏿‍♂️️	\U0001F3CA\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FF U+200D U+2642 U+FE0F	man swimming: dark skin tone
4841.png	woman swimming: light skin tone	🏊🏻‍♀️️	\U0001F3CA\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FB U+200D U+2640 U+FE0F	woman swimming: light skin tone
4842.png	woman swimming: medium-light skin tone	🏊🏼‍♀️️	\U0001F3CA\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FC U+200D U+2640 U+FE0F	woman swimming: medium-light skin tone
4843.png	woman swimming: medium skin tone	🏊🏽‍♀️️	\U0001F3CA\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FD U+200D U+2640 U+FE0F	woman swimming: medium skin tone
4844.png	woman swimming: medium-dark skin tone	🏊🏾‍♀️️	\U0001F3CA\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FE U+200D U+2640 U+FE0F	woman swimming: medium-dark skin tone
4845.png	woman swimming: dark skin tone	🏊🏿‍♀️️	\U0001F3CA\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CA U+1F3FF U+200D U+2640 U+FE0F	woman swimming: dark skin tone
4846.png	person bouncing ball: light skin tone	⛹🏻️	\U000026F9\U0001F3FB\U0000FE0F	U+26F9 U+1F3FB	person bouncing ball: light skin tone
4847.png	person bouncing ball: medium-light skin tone	⛹🏼️	\U000026F9\U0001F3FC\U0000FE0F	U+26F9 U+1F3FC	person bouncing ball: medium-light skin tone
4848.png	person bouncing ball: medium skin tone	⛹🏽️	\U000026F9\U0001F3FD\U0000FE0F	U+26F9 U+1F3FD	person bouncing ball: medium skin tone
4849.png	person bouncing ball: medium-dark skin tone	⛹🏾️	\U000026F9\U0001F3FE\U0000FE0F	U+26F9 U+1F3FE	person bouncing ball: medium-dark skin tone
4850.png	person bouncing ball: dark skin tone	⛹🏿️	\U000026F9\U0001F3FF\U0000FE0F	U+26F9 U+1F3FF	person bouncing ball: dark skin tone
4851.png	man bouncing ball: light skin tone	⛹🏻‍♂️️	\U000026F9\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+26F9 U+1F3FB U+200D U+2642 U+FE0F	man bouncing ball: light skin tone
4852.png	man bouncing ball: medium-light skin tone	⛹🏼‍♂️️	\U000026F9\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+26F9 U+1F3FC U+200D U+2642 U+FE0F	man bouncing ball: medium-light skin tone
4853.png	man bouncing ball: medium skin tone	⛹🏽‍♂️️	\U000026F9\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+26F9 U+1F3FD U+200D U+2642 U+FE0F	man bouncing ball: medium skin tone
4854.png	man bouncing ball: medium-dark skin tone	⛹🏾‍♂️️	\U000026F9\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+26F9 U+1F3FE U+200D U+2642 U+FE0F	man bouncing ball: medium-dark skin tone
4855.png	man bouncing ball: dark skin tone	⛹🏿‍♂️️	\U000026F9\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+26F9 U+1F3FF U+200D U+2642 U+FE0F	man bouncing ball: dark skin tone
4856.png	woman bouncing ball: light skin tone	⛹🏻‍♀️️	\U000026F9\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+26F9 U+1F3FB U+200D U+2640 U+FE0F	woman bouncing ball: light skin tone
4857.png	woman bouncing ball: medium-light skin tone	⛹🏼‍♀️️	\U000026F9\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+26F9 U+1F3FC U+200D U+2640 U+FE0F	woman bouncing ball: medium-light skin tone
4858.png	woman bouncing ball: medium skin tone	⛹🏽‍♀️️	\U000026F9\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+26F9 U+1F3FD U+200D U+2640 U+FE0F	woman bouncing ball: medium skin tone
4859.png	woman bouncing ball: medium-dark skin tone	⛹🏾‍♀️️	\U000026F9\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+26F9 U+1F3FE U+200D U+2640 U+FE0F	woman bouncing ball: medium-dark skin tone
4860.png	woman bouncing ball: dark skin tone	⛹🏿‍♀️️	\U000026F9\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+26F9 U+1F3FF U+200D U+2640 U+FE0F	woman bouncing ball: dark skin tone
4861.png	person lifting weights: light skin tone	🏋🏻️	\U0001F3CB\U0001F3FB\U0000FE0F	U+1F3CB U+1F3FB	person lifting weights: light skin tone
4862.png	person lifting weights: medium-light skin tone	🏋🏼️	\U0001F3CB\U0001F3FC\U0000FE0F	U+1F3CB U+1F3FC	person lifting weights: medium-light skin tone
4863.png	person lifting weights: medium skin tone	🏋🏽️	\U0001F3CB\U0001F3FD\U0000FE0F	U+1F3CB U+1F3FD	person lifting weights: medium skin tone
4864.png	person lifting weights: medium-dark skin tone	🏋🏾️	\U0001F3CB\U0001F3FE\U0000FE0F	U+1F3CB U+1F3FE	person lifting weights: medium-dark skin tone
4865.png	person lifting weights: dark skin tone	🏋🏿️	\U0001F3CB\U0001F3FF\U0000FE0F	U+1F3CB U+1F3FF	person lifting weights: dark skin tone
4866.png	man lifting weights: light skin tone	🏋🏻‍♂️️	\U0001F3CB\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FB U+200D U+2642 U+FE0F	man lifting weights: light skin tone
4867.png	man lifting weights: medium-light skin tone	🏋🏼‍♂️️	\U0001F3CB\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FC U+200D U+2642 U+FE0F	man lifting weights: medium-light skin tone
4868.png	man lifting weights: medium skin tone	🏋🏽‍♂️️	\U0001F3CB\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FD U+200D U+2642 U+FE0F	man lifting weights: medium skin tone
4869.png	man lifting weights: medium-dark skin tone	🏋🏾‍♂️️	\U0001F3CB\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FE U+200D U+2642 U+FE0F	man lifting weights: medium-dark skin tone
4870.png	man lifting weights: dark skin tone	🏋🏿‍♂️️	\U0001F3CB\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FF U+200D U+2642 U+FE0F	man lifting weights: dark skin tone
4871.png	woman lifting weights: light skin tone	🏋🏻‍♀️️	\U0001F3CB\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FB U+200D U+2640 U+FE0F	woman lifting weights: light skin tone
4872.png	woman lifting weights: medium-light skin tone	🏋🏼‍♀️️	\U0001F3CB\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FC U+200D U+2640 U+FE0F	woman lifting weights: medium-light skin tone
4873.png	woman lifting weights: medium skin tone	🏋🏽‍♀️️	\U0001F3CB\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FD U+200D U+2640 U+FE0F	woman lifting weights: medium skin tone
4874.png	woman lifting weights: medium-dark skin tone	🏋🏾‍♀️️	\U0001F3CB\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FE U+200D U+2640 U+FE0F	woman lifting weights: medium-dark skin tone
4875.png	woman lifting weights: dark skin tone	🏋🏿‍♀️️	\U0001F3CB\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F3CB U+1F3FF U+200D U+2640 U+FE0F	woman lifting weights: dark skin tone
4876.png	person biking: light skin tone	🚴🏻️	\U0001F6B4\U0001F3FB\U0000FE0F	U+1F6B4 U+1F3FB	person biking: light skin tone
4877.png	person biking: medium-light skin tone	🚴🏼️	\U0001F6B4\U0001F3FC\U0000FE0F	U+1F6B4 U+1F3FC	person biking: medium-light skin tone
4878.png	person biking: medium skin tone	🚴🏽️	\U0001F6B4\U0001F3FD\U0000FE0F	U+1F6B4 U+1F3FD	person biking: medium skin tone
4879.png	person biking: medium-dark skin tone	🚴🏾️	\U0001F6B4\U0001F3FE\U0000FE0F	U+1F6B4 U+1F3FE	person biking: medium-dark skin tone
4880.png	person biking: dark skin tone	🚴🏿️	\U0001F6B4\U0001F3FF\U0000FE0F	U+1F6B4 U+1F3FF	person biking: dark skin tone
4881.png	man biking: light skin tone	🚴🏻‍♂️️	\U0001F6B4\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B4 U+1F3FB U+200D U+2642 U+FE0F	man biking: light skin tone
4882.png	man biking: medium-light skin tone	🚴🏼‍♂️️	\U0001F6B4\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F6B4 U+1F3FC U+200D U+2642 U+FE0F	man biking: medium-light skin tone
